,고객ID,고객유형,거주지,시,구군,남여구분,판매유형,계약유형,유통경로,계약일,계약기간,납부유형,제품군,월랜탈비용,계약상태,연체건수,연체여부,결제은행,해약여부,계정수
2900,25716965,사업자,경상도,경상도, 거제시,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,경남은행,정상,1
2901,25735266,사업자,경기도,경기도, 고양시 덕양구,여자,렌탈,프로모션,전자랜드,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
2902,25735446,사업자,서울특별시,서울특별시, 구로구,여자,렌탈,일반,렌탈총판,12-12-2014,60,CMS,DES-1,105900,계약확정,0,없음,기업은행,정상,1
2903,25735246,사업자,경상도,부산광역시, 금정구,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,부산은행,정상,1
2904,25735905,사업자,전라도,전라도, 김제시,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,3
2905,25735905,사업자,전라도,전라도, 김제시,여자,렌탈,프로모션,서비스 방문,12-12-2014,36,CMS,DES-2,102900,계약확정,0,없음,농협회원조합,정상,3
2906,25735905,사업자,전라도,전라도, 김제시,여자,렌탈,프로모션,서비스 방문,12-12-2014,36,CMS,DES-2,102900,계약확정,0,없음,농협회원조합,정상,3
2907,25736646,사업자,경기도,경기도, 김포시,여자,렌탈,통합 패키지,R빌리미,12-12-2014,60,CMS,DES-1,81900,계약확정,0,없음,기업은행,정상,4
2908,25736646,사업자,경기도,경기도, 김포시,여자,렌탈,통합 패키지,R빌리미,12-12-2014,60,CMS,DES-1,81900,계약확정,0,없음,기업은행,정상,4
2909,25736646,사업자,경기도,경기도, 김포시,여자,렌탈,통합 패키지,R빌리미,12-12-2014,60,CMS,DES-2,81900,계약확정,0,없음,기업은행,정상,4
2910,25736646,사업자,경기도,경기도, 김포시,여자,렌탈,통합 패키지,R빌리미,12-12-2014,60,CMS,DES-2,81900,계약확정,0,없음,기업은행,정상,4
2911,25874287,사업자,경상도,경상도, 김해시,여자,렌탈,교체렌탈,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
2912,25736405,사업자,경기도,인천광역시, 남구,여자,렌탈,프로모션,영업방판,12-12-2014,60,CMS,DES-1,124200,계약확정,0,없음,국민은행,정상,1
2913,25736424,사업자,경기도,인천광역시, 남구,여자,렌탈,프로모션,영업방판,12-12-2014,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,1
2914,25841393,사업자,경상도,부산광역시, 남구,여자,멤버십,멤버십S,R관리방판,12-12-2014,12,CMS,DES-1,66900,계약확정,0,없음,하나은행,정상,1
2915,25735866,사업자,경상도,대구광역시, 달서구,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
2916,25735703,사업자,경상도,대구광역시, 달성군,여자,렌탈,프로모션,서비스 방문,12-12-2014,60,CMS,DES-1,124200,계약확정,0,없음,외환은행,정상,1
2917,25747775,사업자,서울특별시,서울특별시, 동대문구,여자,렌탈,프로모션,렌탈총판,12-12-2014,60,CMS,DES-2,110700,계약확정,0,없음,신한은행,정상,1
2918,25709656,사업자,서울특별시,서울특별시, 동대문구,여자,렌탈,일반,렌탈총판,12-12-2014,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
2919,25854534,사업자,경상도,부산광역시, 동래구,여자,렌탈,교체렌탈,서비스 방문,12-12-2014,60,CMS,DES-1,102900,계약확정,0,없음,우리은행,정상,2
2920,25854534,사업자,경상도,부산광역시, 동래구,여자,렌탈,프로모션,서비스 방문,12-15-2014,60,CMS,DES-2,90900,계약확정,0,없음,우리은행,정상,2
2921,25735386,사업자,전라도,전라도, 목포시,여자,렌탈,통합 패키지,홈쇼핑/방송,12-12-2014,60,카드이체,DES-1,81900,계약확정,0,없음,신한카드,정상,2
2922,25735386,사업자,전라도,전라도, 목포시,여자,렌탈,통합 패키지,홈쇼핑/방송,12-12-2014,60,카드이체,DES-2,81900,계약확정,0,없음,신한카드,정상,2
2923,25869329,사업자,전라도,전라도, 무안군,여자,렌탈,프로모션,일반,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,부산은행,정상,2
2924,25869329,사업자,전라도,전라도, 무안군,여자,렌탈,프로모션,일반,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,부산은행,정상,2
2925,25854196,사업자,경기도,경기도, 부천시 오정구,여자,렌탈,교체렌탈,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
2926,25733746,사업자,경기도,경기도, 부천시 원미구,여자,렌탈,일반,홈쇼핑/방송,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
2927,25732601,사업자,전라도,광주광역시, 북구,여자,렌탈,일반,R빌리미,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
2928,25735366,사업자,경상도,부산광역시, 사상구,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,2
2929,25735366,사업자,경상도,부산광역시, 사상구,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,2
2930,25735324,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,일반,렌탈총판,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
2931,25740417,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,통합 패키지,홈쇼핑/방송,12-12-2014,60,CMS,DES-1,81900,계약확정,0,없음,외환은행,정상,3
2932,25740417,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,통합 패키지,홈쇼핑/방송,12-12-2014,60,CMS,DES-2,81900,계약확정,0,없음,외환은행,정상,3
2933,25740417,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,프로모션,서비스 방문,12-16-2014,60,CMS,DES-2,90900,계약확정,0,없음,외환은행,정상,3
2934,25787588,사업자,경기도,경기도, 성남시 중원구,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,신협중앙회,정상,1
2935,25734365,사업자,경기도,경기도, 수원시 권선구,여자,멤버십,멤버십S,렌탈재계약,12-12-2014,12,CMS,DES-1,66900,계약확정,0,없음,우리은행,정상,1
2936,25735326,사업자,경기도,경기도, 수원시 영통구,여자,렌탈,일반,홈쇼핑/방송,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
2937,25735846,사업자,경상도,부산광역시, 연제구,여자,렌탈,통합 패키지,서비스 방문,12-12-2014,60,CMS,DES-1,81900,계약확정,0,없음,우리은행,정상,2
2938,25735846,사업자,경상도,부산광역시, 연제구,여자,렌탈,통합 패키지,서비스 방문,12-12-2014,60,CMS,DES-2,81900,계약확정,0,없음,우리은행,정상,2
2939,25735585,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,영업방판,12-12-2014,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
2940,25735365,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,프로모션,영업방판,12-12-2014,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,1
2941,25737235,사업자,충청도,충청도, 음성군,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,142200,계약확정,0,없음,기업은행,정상,3
2942,25737235,사업자,충청도,충청도, 음성군,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,142200,계약확정,0,없음,기업은행,정상,3
2943,25737235,사업자,충청도,충청도, 음성군,여자,렌탈,일반,서비스 방문,12-12-2014,60,CMS,DES-1,142200,계약확정,0,없음,기업은행,정상,3
2944,25735343,사업자,전라도,전라도, 임실군,여자,렌탈,일반,렌탈총판,12-12-2014,60,카드이체,DES-1,96900,계약확정,0,없음,BC카드,정상,1
2945,25852567,사업자,경상도,경상도, 창녕군,여자,렌탈,프로모션,서비스 방문,12-12-2014,60,CMS,DES-1,111900,계약확정,0,없음,농협회원조합,정상,1
2946,25735645,사업자,경상도,경상도, 창원시 마산합포구,여자,렌탈,프로모션,전자랜드,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
2947,25735506,사업자,경상도,경상도, 창원시 의창구,여자,렌탈,통합 패키지,렌탈총판,12-12-2014,60,CMS,DES-1,116700,계약확정,0,없음,외환은행,정상,2
2948,25735506,사업자,경상도,경상도, 창원시 의창구,여자,렌탈,통합 패키지,렌탈총판,12-12-2014,60,CMS,DES-2,89400,계약확정,0,없음,외환은행,정상,2
2949,25735845,사업자,충청도,충청도, 천안시 동남구,남자,렌탈,일반,렌탈총판,12-12-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
2950,25736425,사업자,경기도,경기도, 평택시,여자,렌탈,프로모션,영업방판,12-12-2014,60,CMS,DES-1,124200,계약확정,0,없음,농협회원조합,정상,1
2951,25736366,사업자,경기도,경기도, 평택시,여자,렌탈,프로모션,영업방판,12-12-2014,60,CMS,DES-1,124200,계약확정,0,없음,농협중앙회,정상,1
2952,25734940,사업자,서울특별시,서울특별시, 강서구,여자,렌탈,일반,영업방판,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
2953,25695541,사업자,경기도,경기도, 군포시,여자,렌탈,교체렌탈,서비스 방문,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
2954,25695659,사업자,경상도,부산광역시, 금정구,여자,렌탈,프로모션,렌탈총판,12-13-2014,60,CMS,DES-1,111900,계약확정,0,없음,부산은행,정상,1
2955,25796851,사업자,경기도,경기도, 김포시,여자,렌탈,일반,서비스 방문,12-13-2014,60,CMS,DES-1,87900,계약확정,1,있음,국민은행,정상,1
2956,25865389,사업자,서울특별시,서울특별시, 동대문구,여자,렌탈,일반,일반,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,SC제일은행,정상,1
2957,25735066,사업자,서울특별시,서울특별시, 동작구,여자,렌탈,일반,서비스 방문,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
2958,25838060,사업자,경기도,경기도, 부천시 오정구,여자,렌탈,프로모션,서비스 방문,12-13-2014,60,CMS,DES-2,90900,계약확정,0,없음,신한은행,정상,1
2959,25819249,사업자,경기도,경기도, 부천시 원미구,여자,멤버십,멤버십S,렌탈재계약,12-13-2014,12,CMS,DES-1,66900,계약확정,0,없음,국민은행,정상,1
2960,25734945,사업자,경기도,인천광역시, 부평구,여자,렌탈,통합 패키지,홈쇼핑/방송,12-13-2014,60,CMS,DES-1,81900,계약확정,0,없음,국민은행,정상,2
2961,25734945,사업자,경기도,인천광역시, 부평구,여자,렌탈,통합 패키지,홈쇼핑/방송,12-13-2014,60,CMS,DES-2,81900,계약확정,0,없음,국민은행,정상,2
2962,25735045,사업자,경상도,부산광역시, 서구,여자,렌탈,일반,렌탈총판,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
2963,25735681,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,일반,렌탈총판,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
2964,25735104,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,일반,렌탈총판,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,2
2965,25735104,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,일반,렌탈총판,12-22-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,2
2966,25735146,사업자,경기도,경기도, 수원시 팔달구,여자,렌탈,프로모션,서비스 방문,12-13-2014,36,CMS,DES-2,102900,계약확정,0,없음,하나은행,정상,1
2967,25735686,사업자,충청도,충청도, 아산시,여자,렌탈,일반,서비스 방문,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
2968,25739181,사업자,전라도,전라도, 여수시,여자,렌탈,일반,서비스 방문,12-13-2014,60,CMS,DES-2,87900,계약확정,0,없음,광주은행,정상,1
2969,25854502,사업자,서울특별시,서울특별시, 영등포구,여자,멤버십,멤버십S,렌탈재계약,12-13-2014,12,CMS,DES-1,66900,계약확정,0,없음,하나은행,정상,1
2970,25766127,사업자,전라도,전라도, 전주시 완산구,여자,멤버십,멤버십S,렌탈재계약,12-13-2014,12,지로,DES-1,66900,계약확정,0,없음,국민은행,정상,1
2971,25734906,사업자,전라도,전라도, 전주시 완산구,여자,렌탈,일반,R빌리미,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
2972,25734985,사업자,충청도,충청도, 천안시 서북구,여자,렌탈,일반,R빌리미,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
2973,25735865,사업자,충청도,충청도, 충주시,여자,렌탈,일반,서비스 방문,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
2974,25772908,사업자,경기도,경기도, 하남시,여자,렌탈,일반,서비스 방문,12-13-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
2975,25766344,사업자,서울특별시,서울특별시, 강남구,여자,멤버십,멤버십S,렌탈재계약,12-14-2014,12,CMS,DES-1,66900,계약확정,0,없음,국민은행,정상,1
2976,25723866,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,통합 패키지,서비스 방문,12-14-2014,60,CMS,DES-1,110700,계약확정,0,없음,우리은행,정상,3
2977,25723866,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,통합 패키지,서비스 방문,12-14-2014,60,CMS,DES-2,89400,계약확정,0,없음,우리은행,정상,3
2978,25723866,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,일반,서비스 방문,12-14-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,3
2979,25779568,사업자,경기도,경기도, 수원시 장안구,여자,멤버십,멤버십S,렌탈재계약,12-14-2014,12,CMS,DES-1,66900,계약확정,0,없음,새마을금고,정상,1
2980,25856624,사업자,경기도,경기도, 평택시,여자,멤버십,멤버십S,렌탈재계약,12-14-2014,12,CMS,DES-1,66900,계약확정,0,없음,농협회원조합,정상,1
2981,25750568,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,프로모션,하이마트,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
2982,25765609,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
2983,25739786,사업자,경상도,경상도, 거제시,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
2984,25734960,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,영업방판,12-15-2014,60,CMS,DES-3A,102900,계약확정,7,있음,국민은행,정상,1
2985,25698675,사업자,경기도,인천광역시, 계양구,남자,멤버십,멤버십S,렌탈재계약,12-15-2014,12,CMS,DES-1,66900,계약확정,0,없음,새마을금고,정상,1
2986,25875694,사업자,강원도,강원도, 고성군,여자,렌탈,교체렌탈,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
2987,25718546,사업자,경기도,경기도, 고양시 덕양구,남자,멤버십,멤버십S,R관리방판,12-15-2014,12,CMS,DES-1,66900,해약확정,0,없음,SC제일은행,해약,1
2988,25767854,사업자,전라도,전라도, 광양시,여자,렌탈,프로모션,서비스 방문,12-15-2014,60,지로,DES-1,142200,계약확정,0,없음,농협회원조합,정상,1
2989,25688889,사업자,서울특별시,서울특별시, 금천구,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
2990,25756172,사업자,경상도,경상도, 김해시,여자,렌탈,프로모션,일반,12-15-2014,60,CMS,DES-1,87900,계약확정,0,없음,우체국,정상,1
2991,25735086,사업자,전라도,전라도, 나주시,여자,렌탈,일반,R빌리미,12-15-2014,60,CMS,DES-1,145200,계약확정,0,없음,농협회원조합,정상,1
2992,25736145,사업자,경기도,인천광역시, 남구,여자,렌탈,프로모션,영업방판,12-15-2014,60,CMS,DES-1,124200,계약확정,0,없음,국민은행,정상,2
2993,25736145,사업자,경기도,인천광역시, 남구,여자,렌탈,프로모션,영업방판,12-15-2014,60,CMS,DES-1,124200,계약확정,0,없음,국민은행,정상,2
2994,25734946,사업자,경기도,인천광역시, 남구,여자,렌탈,프로모션,영업방판,12-15-2014,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,1
2995,25735206,사업자,충청도,충청도, 논산시,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
2996,25800766,사업자,서울특별시,서울특별시, 도봉구,여자,렌탈,일반,서비스 방문,12-15-2014,36,가상계좌,DES-1,96900,계약확정,0,없음,신한은행,정상,1
2997,25735444,사업자,경상도,대구광역시, 동구,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
2998,25735126,사업자,경상도,부산광역시, 동래구,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
2999,25820090,사업자,경기도,경기도, 부천시 소사구,여자,렌탈,프로모션,일반,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,2
3000,25820090,사업자,경기도,경기도, 부천시 소사구,여자,렌탈,일반,일반,02-03-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,2
3001,25769239,사업자,경기도,경기도, 부천시 원미구,여자,멤버십,멤버십S,렌탈재계약,12-15-2014,12,CMS,DES-1,66900,계약확정,0,없음,신한은행,정상,1
3002,25730825,사업자,경기도,인천광역시, 부평구,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
3003,25876372,사업자,경상도,부산광역시, 사상구,여자,렌탈,일반,일반,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
3004,25734926,사업자,경상도,부산광역시, 사상구,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,부산은행,정상,1
3005,25736046,사업자,경상도,경상도, 상주시,여자,렌탈,프로모션,서비스 방문,12-15-2014,36,CMS,DES-2,102900,계약확정,0,없음,씨티은행,정상,2
3006,25736046,사업자,경상도,경상도, 상주시,여자,렌탈,프로모션,서비스 방문,12-22-2014,60,CMS,DES-3A,90900,계약확정,0,없음,씨티은행,정상,2
3007,25735024,사업자,경상도,부산광역시, 서구,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
3008,25734939,사업자,경상도,부산광역시, 서구,여자,렌탈,일반,영업방판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,새마을금고,정상,1
3009,25734904,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,일반,영업방판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
3010,25854711,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,프로모션,서비스 방문,12-15-2014,60,CMS,DES-1,102900,계약확정,0,없음,신한은행,정상,1
3011,25697539,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,프로모션,영업방판,12-15-2014,60,CMS,DES-1,124200,계약확정,0,없음,우리은행,정상,1
3012,25735105,사업자,경기도,경기도, 성남시 중원구,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
3013,25738806,사업자,경기도,경기도, 시흥시,여자,렌탈,프로모션,영업방판,12-15-2014,60,CMS,DES-1,145200,계약확정,0,없음,기업은행,정상,1
3014,25735883,사업자,경기도,경기도, 안산시 단원구,여자,렌탈,일반,홈쇼핑/방송,12-15-2014,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
3015,25785846,사업자,경기도,경기도, 안산시 단원구,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-2,87900,계약확정,0,없음,기업은행,정상,1
3016,25734905,사업자,경기도,경기도, 안양시 동안구,여자,렌탈,일반,서비스 방문,12-15-2014,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
3017,25735025,사업자,전라도,전라도, 여수시,여자,렌탈,프로모션,하이마트,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,새마을금고,정상,1
3018,25854465,사업자,전라도,전라도, 완도군,여자,멤버십,멤버십S,렌탈재계약,12-15-2014,12,CMS,DES-1,66900,계약확정,0,없음,광주은행,정상,1
3019,25734966,사업자,경상도,울산광역시, 울주군,여자,렌탈,일반,렌탈총판,12-15-2014,60,가상계좌,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
3020,25735625,사업자,경기도,경기도, 의왕시,여자,렌탈,일반,서비스 방문,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
3021,25771845,사업자,경기도,경기도, 이천시,여자,렌탈,프로모션,렌탈총판,12-15-2014,60,CMS,DES-1,145200,계약확정,0,없음,신한은행,정상,1
3022,25734942,사업자,전라도,전라도, 전주시 덕진구,여자,렌탈,프로모션,일반,12-15-2014,60,CMS,DES-1,115200,계약확정,0,없음,전북은행,정상,1
3023,25853279,사업자,서울특별시,서울특별시, 종로구,여자,멤버십,멤버십S,렌탈재계약,12-15-2014,12,CMS,DES-2,55200,계약확정,0,없음,우리은행,정상,1
3024,25734986,사업자,충청도,대전광역시, 중구,여자,렌탈,통합 패키지,서비스 방문,12-15-2014,60,CMS,DES-1,89400,계약확정,0,없음,기업은행,정상,2
3025,25734986,사업자,충청도,대전광역시, 중구,여자,렌탈,통합 패키지,서비스 방문,12-15-2014,60,CMS,DES-3A,95400,계약확정,0,없음,기업은행,정상,2
3026,25733826,사업자,충청도,대전광역시, 중구,여자,렌탈,프로모션,서비스 방문,12-15-2014,60,카드이체,DES-1,105900,계약확정,0,없음,롯데카드,정상,1
3027,25818935,사업자,경기도,인천광역시, 중구,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
3028,25734864,사업자,경상도,경상도, 창원시 성산구,여자,렌탈,프로모션,렌탈총판,12-15-2014,60,카드이체,DES-1,111900,계약확정,0,없음,롯데카드,정상,1
3029,25735003,사업자,경상도,경상도, 창원시 진해구,여자,렌탈,일반,렌탈총판,12-15-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
3030,25814306,사업자,경기도,경기도, 화성시,여자,렌탈,프로모션,일반,12-15-2014,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
3031,25735566,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
3032,25833114,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,교체렌탈,서비스 방문,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
3033,25733212,사업자,서울특별시,서울특별시, 강북구,여자,렌탈,프로모션,홈플러스,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
3034,25730579,사업자,경기도,인천광역시, 계양구,여자,렌탈,프로모션,서비스 방문,12-16-2014,60,CMS,DES-1,105900,계약확정,0,없음,기업은행,정상,1
3035,25736484,사업자,경기도,경기도, 군포시,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
3036,25731839,사업자,경기도,경기도, 군포시,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
3037,25734804,사업자,경상도,경상도, 김해시,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-2,105900,계약확정,0,없음,경남은행,정상,2
3038,25734804,사업자,경상도,경상도, 김해시,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-2,105900,계약확정,0,없음,경남은행,정상,2
3039,25735166,사업자,서울특별시,서울특별시, 동대문구,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
3040,25724746,사업자,전라도,광주광역시, 북구,여자,렌탈,일반,렌탈총판,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
3041,25734808,사업자,충청도,대전광역시, 서구,여자,렌탈,프로모션,렌탈총판,12-16-2014,60,CMS,DES-1,118200,계약확정,0,없음,신한은행,정상,1
3042,25734819,사업자,경기도,인천광역시, 서구,여자,렌탈,프로모션,일반,12-16-2014,60,CMS,DES-2,87900,계약확정,0,없음,신한은행,정상,1
3043,25734816,사업자,서울특별시,서울특별시, 성동구,여자,렌탈,프로모션,렌탈총판,12-16-2014,60,CMS,DES-1,124200,계약확정,0,없음,국민은행,정상,1
3044,25734820,사업자,경기도,경기도, 수원시 권선구,여자,렌탈,일반,서비스 방문,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
3045,25847880,사업자,경기도,경기도, 수원시 팔달구,여자,멤버십,멤버십S,렌탈재계약,12-16-2014,12,CMS,DES-1,66900,계약확정,0,없음,신한은행,정상,1
3046,25737019,사업자,경기도,경기도, 안산시 단원구,여자,렌탈,프로모션,렌탈총판,12-16-2014,60,CMS,DES-1,142200,계약확정,0,없음,하나은행,정상,1
3047,25734764,사업자,경상도,경상도, 양산시,여자,렌탈,프로모션,홈쇼핑/방송,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,새마을금고,정상,1
3048,25756491,사업자,경기도,인천광역시, 연수구,여자,렌탈,일반,서비스 방문,12-16-2014,36,CMS,DES-2,102900,계약확정,0,없음,외환은행,정상,2
3049,25756491,사업자,경기도,인천광역시, 연수구,여자,렌탈,프로모션,서비스 방문,12-16-2014,60,CMS,DES-1,111900,계약확정,0,없음,외환은행,정상,2
3050,25734780,사업자,경기도,경기도, 용인시 처인구,여자,렌탈,일반,영업방판,12-16-2014,60,CMS,DES-2,87900,계약확정,0,없음,기업은행,정상,1
3051,25734810,사업자,경기도,경기도, 의왕시,여자,렌탈,일반,렌탈총판,12-16-2014,60,CMS,DES-1,96900,계약확정,0,없음,신협중앙회,정상,1
3052,25696686,사업자,제주도,제주도, 제주시,여자,렌탈,일반,렌탈총판,12-16-2014,60,카드이체,DES-2,87900,계약확정,0,없음,외환카드,정상,1
3053,25735603,사업자,충청도,충청도, 제천시,여자,렌탈,프로모션,R빌리미,12-16-2014,60,CMS,DES-1,111900,계약확정,0,없음,기업은행,정상,1
3054,25835277,사업자,서울특별시,서울특별시, 종로구,여자,멤버십,멤버십S,렌탈재계약,12-16-2014,12,CMS,DES-1,66900,계약확정,0,없음,신한은행,정상,1
3055,25723092,사업자,경상도,경상도, 창원시 의창구,여자,렌탈,일반,R농협,12-16-2014,36,가상계좌,DES-1,126900,계약확정,0,없음,농협회원조합,정상,2
3056,25723092,사업자,경상도,경상도, 창원시 의창구,여자,렌탈,일반,R농협,12-16-2014,36,가상계좌,DES-1,117900,계약확정,0,없음,농협회원조합,정상,2
3057,25734799,사업자,충청도,충청도, 청주시 상당구,여자,렌탈,일반,R빌리미,12-16-2014,60,CMS,DES-3A,102900,계약확정,0,없음,농협중앙회,정상,3
3058,25734799,사업자,충청도,충청도, 청주시 상당구,여자,렌탈,일반,R빌리미,12-16-2014,60,CMS,DES-3A,102900,계약확정,0,없음,농협중앙회,정상,3
